measure,dateTime,date,value (m3/s),completeness,quality,qcode
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-17T09:00:00Z,2011-05-17,17.5,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-18T09:00:00Z,2011-05-18,13.2,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-19T09:00:00Z,2011-05-19,4.88,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-20T09:00:00Z,2011-05-20,3.43,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-21T09:00:00Z,2011-05-21,3.32,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-22T09:00:00Z,2011-05-22,8.2,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-23T09:00:00Z,2011-05-23,11.9,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-24T09:00:00Z,2011-05-24,5.22,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-25T09:00:00Z,2011-05-25,3.48,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-26T09:00:00Z,2011-05-26,11.1,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-27T09:00:00Z,2011-05-27,9.32,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-28T09:00:00Z,2011-05-28,15.6,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-29T09:00:00Z,2011-05-29,7.86,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-30T09:00:00Z,2011-05-30,5.79,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-05-31T09:00:00Z,2011-05-31,4.56,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-01T09:00:00Z,2011-06-01,3.41,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-02T09:00:00Z,2011-06-02,2.92,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-03T09:00:00Z,2011-06-03,2.54,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-04T09:00:00Z,2011-06-04,2.27,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-05T09:00:00Z,2011-06-05,2.25,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-06T09:00:00Z,2011-06-06,2.11,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-07T09:00:00Z,2011-06-07,2.15,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-08T09:00:00Z,2011-06-08,2.38,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-09T09:00:00Z,2011-06-09,2.34,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-10T09:00:00Z,2011-06-10,2.11,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-11T09:00:00Z,2011-06-11,1.97,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-12T09:00:00Z,2011-06-12,6.52,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-13T09:00:00Z,2011-06-13,9.78,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-14T09:00:00Z,2011-06-14,3.91,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-15T09:00:00Z,2011-06-15,2.97,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-16T09:00:00Z,2011-06-16,2.72,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-17T09:00:00Z,2011-06-17,2.45,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-18T09:00:00Z,2011-06-18,2.56,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-19T09:00:00Z,2011-06-19,2.97,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-20T09:00:00Z,2011-06-20,2.56,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-21T09:00:00Z,2011-06-21,7.21,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-22T09:00:00Z,2011-06-22,9.28,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-23T09:00:00Z,2011-06-23,7.2,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-24T09:00:00Z,2011-06-24,7.56,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-25T09:00:00Z,2011-06-25,25.6,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-26T09:00:00Z,2011-06-26,7.87,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-27T09:00:00Z,2011-06-27,4.85,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-28T09:00:00Z,2011-06-28,3.54,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-29T09:00:00Z,2011-06-29,2.94,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-06-30T09:00:00Z,2011-06-30,2.68,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-01T09:00:00Z,2011-07-01,2.44,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-02T09:00:00Z,2011-07-02,2.27,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-03T09:00:00Z,2011-07-03,2.12,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-04T09:00:00Z,2011-07-04,2.0,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-05T09:00:00Z,2011-07-05,1.96,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-06T09:00:00Z,2011-07-06,2.34,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-07T09:00:00Z,2011-07-07,8.33,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-08T09:00:00Z,2011-07-08,10.8,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-09T09:00:00Z,2011-07-09,11.6,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-10T09:00:00Z,2011-07-10,4.39,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-11T09:00:00Z,2011-07-11,3.02,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-12T09:00:00Z,2011-07-12,2.51,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-13T09:00:00Z,2011-07-13,2.21,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-14T09:00:00Z,2011-07-14,2.02,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-15T09:00:00Z,2011-07-15,2.05,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-16T09:00:00Z,2011-07-16,3.42,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-17T09:00:00Z,2011-07-17,27.3,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-18T09:00:00Z,2011-07-18,39.2,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-19T09:00:00Z,2011-07-19,9.98,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-20T09:00:00Z,2011-07-20,5.64,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-21T09:00:00Z,2011-07-21,4.14,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-22T09:00:00Z,2011-07-22,3.68,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-23T09:00:00Z,2011-07-23,3.36,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-24T09:00:00Z,2011-07-24,2.76,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-25T09:00:00Z,2011-07-25,2.46,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-26T09:00:00Z,2011-07-26,2.25,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-27T09:00:00Z,2011-07-27,2.12,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-28T09:00:00Z,2011-07-28,2.03,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-29T09:00:00Z,2011-07-29,1.94,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-30T09:00:00Z,2011-07-30,1.87,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-07-31T09:00:00Z,2011-07-31,1.83,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-01T09:00:00Z,2011-08-01,1.85,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-02T09:00:00Z,2011-08-02,2.02,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-03T09:00:00Z,2011-08-03,17.1,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-04T09:00:00Z,2011-08-04,26.3,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-05T09:00:00Z,2011-08-05,24.5,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-06T09:00:00Z,2011-08-06,16.0,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-07T09:00:00Z,2011-08-07,7.24,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-08T09:00:00Z,2011-08-08,3.89,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-09T09:00:00Z,2011-08-09,2.61,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-10T09:00:00Z,2011-08-10,66.3,Complete,Suspect,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-11T09:00:00Z,2011-08-11,57.0,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-12T09:00:00Z,2011-08-12,16.7,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-13T09:00:00Z,2011-08-13,13.7,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-14T09:00:00Z,2011-08-14,7.53,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-15T09:00:00Z,2011-08-15,5.65,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-16T09:00:00Z,2011-08-16,13.4,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-17T09:00:00Z,2011-08-17,6.28,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-18T09:00:00Z,2011-08-18,4.5,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-19T09:00:00Z,2011-08-19,3.83,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-20T09:00:00Z,2011-08-20,5.1,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-21T09:00:00Z,2011-08-21,6.41,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-22T09:00:00Z,2011-08-22,3.82,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-23T09:00:00Z,2011-08-23,3.14,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-24T09:00:00Z,2011-08-24,3.05,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-25T09:00:00Z,2011-08-25,2.92,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-26T09:00:00Z,2011-08-26,2.81,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-27T09:00:00Z,2011-08-27,6.7,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-28T09:00:00Z,2011-08-28,6.88,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-29T09:00:00Z,2011-08-29,4.21,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-30T09:00:00Z,2011-08-30,3.98,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-08-31T09:00:00Z,2011-08-31,3.4,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-01T09:00:00Z,2011-09-01,2.84,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-02T09:00:00Z,2011-09-02,2.45,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-03T09:00:00Z,2011-09-03,8.97,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-04T09:00:00Z,2011-09-04,6.98,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-05T09:00:00Z,2011-09-05,37.3,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-06T09:00:00Z,2011-09-06,64.4,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-07T09:00:00Z,2011-09-07,27.1,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-08T09:00:00Z,2011-09-08,36.7,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-09T09:00:00Z,2011-09-09,15.3,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-10T09:00:00Z,2011-09-10,10.4,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-11T09:00:00Z,2011-09-11,7.74,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-12T09:00:00Z,2011-09-12,12.8,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-13T09:00:00Z,2011-09-13,7.67,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-14T09:00:00Z,2011-09-14,13.0,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-15T09:00:00Z,2011-09-15,8.09,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-16T09:00:00Z,2011-09-16,9.03,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-17T09:00:00Z,2011-09-17,41.9,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-18T09:00:00Z,2011-09-18,16.0,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-19T09:00:00Z,2011-09-19,14.1,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-20T09:00:00Z,2011-09-20,14.9,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-21T09:00:00Z,2011-09-21,9.45,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-22T09:00:00Z,2011-09-22,7.13,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-23T09:00:00Z,2011-09-23,5.31,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-24T09:00:00Z,2011-09-24,4.75,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-25T09:00:00Z,2011-09-25,5.2,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-26T09:00:00Z,2011-09-26,7.52,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-27T09:00:00Z,2011-09-27,4.59,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-28T09:00:00Z,2011-09-28,3.88,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-29T09:00:00Z,2011-09-29,3.45,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-09-30T09:00:00Z,2011-09-30,3.08,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-10-01T09:00:00Z,2011-10-01,2.74,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/f3904234-3063-44ac-b93a-0f52861ddbb4-flow-m-86400-m3s-qualified,2011-10-02T09:00:00Z,2011-10-02,3.49,Complete,Good,
